time,title,url,visitCount,typedCount,transition
215241,How To Build a ToDo application Using Django and React  DigitalOcean,https://www.digitalocean.com/community/tutorials/build-a-to-do-application-using-django-and-react,12,0,link
215225,How To Build a ToDo application Using Django and React  DigitalOcean,https://www.digitalocean.com/community/tutorials/build-a-to-do-application-using-django-and-react,12,0,link
214858,Bard,https://bard.google.com/chat/24745e071afaaa71,1,0,link
214841,Bard,https://bard.google.com/chat,26,0,link
214839,‎Bard  Chat Based AI Tool from Google,https://bard.google.com/,26,0,auto_bookmark
214749,27 school management system using react and django  YouTube,https://www.youtube.com/results?search_query=school+management+system+using+react+and+django,3,0,link
214647,27 Django ReactJs LMS 105  Series End  Thank You  Learning Django and ReactJs  YouTube,https://www.youtube.com/watch?v=IwJWE5z4QjM&list=PLgnySyq8qZmox-EAyxkPYe14ZVCVSBMdK,1,0,link
214641,27 school management system using react and django  YouTube,https://www.youtube.com/results?search_query=school+management+system+using+react+and+django,3,0,link
214611,Security Verification  LinkedIn,https://www.linkedin.com/checkpoint/challenge/AgEkvCvqTBXTegAAAYz-dZm5Ntv4QRXC6-XP_aozLcDd387NMMvyqNGo_KsBYYJ5VHCLcjB9KL2e034AR4aVRO8XJKrKUg?ut=20npAc3yygDX41,1,0,form_submit
214603,Adil Mohammed  Backos Technologies Plc  LinkedIn,https://www.linkedin.com/in/adilmohak,2,0,link
214558,Security Verification  LinkedIn,https://www.linkedin.com/checkpoint/challenge/AgGQDgBiEbjZuQAAAYz-dWY49yWS6LF6_J44nQk_FfQYGILjJ4KvU5bXHlxcE4rc0DsiI9jbNbfDqR8gOsjzY9mLLz47eg?ut=3nr6eDqr2fDX41,1,0,form_submit
214543,Adil Mohammed  Backos Technologies Plc  LinkedIn,https://www.linkedin.com/in/adilmohak,2,0,link
214424,27 Python Django Advanced Student Management and Elearning System fulllength video  YouTube,https://www.youtube.com/watch?v=KKIeRXwZ-Sw,1,0,link
214342,27 school management system using react and django  YouTube,https://www.youtube.com/results?search_query=school+management+system+using+react+and+django,3,0,link
214309,27 Django  React Tutorial 11  Updating Django Models  YouTube,https://www.youtube.com/watch?v=JOpmlhAZsPI&list=TLPQMTIwMTIwMjTsOW6KIRd8MQ&index=2,1,0,link
214244,27 Django  React Tutorial 9  ComponentDidMount and Django Sessions  YouTube,https://www.youtube.com/watch?v=ZP8ZMlKjT4o,1,0,link
214215,27 Django  React Tutorial 8  Creating The Room Join Page  YouTube,https://www.youtube.com/watch?v=2i6FeATm9ZY,1,0,link
214152,27 Django  React Tutorial 7  Calling API Endpoints From React  YouTube,https://www.youtube.com/watch?v=H9rHrlNTpq8,2,0,link
213017,27 Django  React Tutorial 7  Calling API Endpoints From React  YouTube,https://www.youtube.com/watch?v=H9rHrlNTpq8,2,0,link
212950,27 Django  React Tutorial 6  Material UI Components  YouTube,https://www.youtube.com/watch?v=bQXhG1eZGLM,1,0,link
212612,27 Django  React Tutorial 5  Handling POST Requests Django REST  YouTube,https://www.youtube.com/watch?v=k6ELzQgPHMM,1,0,link
212430,27 Django  React Tutorial 4  React Router and Building Components  YouTube,https://www.youtube.com/watch?v=YEmjBEDyVSY&t=711s,1,0,link
184007,27 YouTube,https://www.youtube.com/feed/history,15,0,link
184007,32 YouTube,https://www.youtube.com/,107,0,link
183958,32 YouTube,https://www.youtube.com/,107,0,link
183957,YouTube,https://www.youtube.com/?tab=r1,50,0,auto_bookmark
183942,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos/upload?filter=%5B%5D&sort=%7B%22columnType%22%3A%22date%22%2C%22sortOrder%22%3A%22DESCENDING%22%7D,3,0,reload
180719,ChatGPT,https://chat.openai.com/c/6d74af1d-665a-466a-af41-3e06e96d19ab,1,0,link
180657,ChatGPT,https://chat.openai.com/,237,0,link
180656,ChatGPT,https://chat.openai.com/,237,0,auto_bookmark
133747,27 Full Stack Project with Reactjs and Django Task Manager Application  YouTube,https://www.youtube.com/watch?v=F5OUT3ijk8M,2,0,link
133713,27 YouTube,https://www.youtube.com/feed/history,15,0,link
133702,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos/upload?filter=%5B%5D&sort=%7B%22columnType%22%3A%22date%22%2C%22sortOrder%22%3A%22DESCENDING%22%7D,3,0,link
133702,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos,12,0,link
133701,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos,12,0,link
133701,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos,12,0,link
133701,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos,12,0,link
133645,26 Nikshu Graphics  YouTube,https://www.youtube.com/@NikshuGraphics,14,0,link
133459,26 🌟🖌️ Crafting Royalty Designing a RajasthanInspired Logo with Photopea Magic 🏰✨  YouTube,https://www.youtube.com/watch?v=R6lwKV7mpBU,1,0,link
133457,26 Nikshu Graphics  YouTube,https://www.youtube.com/@NikshuGraphics,14,0,link
133453,26 Bek Brace  YouTube,https://www.youtube.com/@BekBrace,4,0,link
133347,26 ReactJS Tutorial For Python Backend Devs   DjangoReact Connection with Axios   YouTube,https://www.youtube.com/watch?v=n2T9rmFmo48,1,0,link
133242,26 Bek Brace  YouTube,https://www.youtube.com/@BekBrace,4,0,link
133237,26 react and django  YouTube,https://www.youtube.com/results?search_query=react+and+django,4,0,link
133142,26 Fullstack App with SessionBased Auth in Django  Reactjs Vite django react vite  YouTube,https://www.youtube.com/watch?v=GnU7y-9D71Y&t=12s,3,0,link
133139,26 react and django  YouTube,https://www.youtube.com/results?search_query=react+and+django,4,0,link
133134,26 Fullstack App with SessionBased Auth in Django  Reactjs Vite django react vite  YouTube,https://www.youtube.com/watch?v=GnU7y-9D71Y&t=12s,3,0,link
133131,26 react and django  YouTube,https://www.youtube.com/results?search_query=react+and+django,4,0,link
133046,26 Fullstack App with SessionBased Auth in Django  Reactjs Vite django react vite  YouTube,https://www.youtube.com/watch?v=GnU7y-9D71Y&t=12s,3,0,link
132804,26 Full Stack React  Django 7  Frontend Authentication  YouTube,https://www.youtube.com/watch?v=kfpY5BsIoFg&list=PLillGF-RfqbbRA-CIUxlxkUpbq0IFkX60&index=7,1,0,link
132633,26 Full Stack React  Django 1  Basic REST API  YouTube,https://www.youtube.com/watch?v=Uyei2iDA4Hs&list=PLillGF-RfqbbRA-CIUxlxkUpbq0IFkX60,4,0,link
132616,26 react and django  YouTube,https://www.youtube.com/results?search_query=react+and+django,4,0,link
132515,32 YouTube,https://www.youtube.com/,107,0,link
132515,32 YouTube,https://www.youtube.com/,107,0,auto_bookmark
122154,26 Django  ReactJS Full Stack Course  Python Backend React Frontend   YouTube,https://www.youtube.com/watch?v=VBqJ0-imSMU,1,0,link
122154,32 YouTube,https://www.youtube.com/,107,0,link
122035,32 YouTube,https://www.youtube.com/,107,0,link
122033,YouTube,https://www.youtube.com/?tab=r1,50,0,auto_bookmark
121121,26 hero campus challenge season 9 treasure hunt  YouTube,https://www.youtube.com/results?search_query=hero+campus+challenge+season+9+treasure+hunt+,1,0,link
113214,26 Uncode Indiabix  YouTube,https://www.youtube.com/results?search_query=Uncode++Indiabix,1,0,link
113144,26 unicode logical reasoning  YouTube,https://www.youtube.com/results?search_query=unicode+logical+reasoning,1,0,link
113130,26 uncode  YouTube,https://www.youtube.com/results?search_query=uncode,2,0,link
113117,26 Uncode  Installation and Registration  YouTube,https://www.youtube.com/watch?v=tBUXi5gwU1o&list=PLOF9yNd_bMKBHyOvzFUfh9YhJXctcnMgV,1,0,link
113112,26 uncode  YouTube,https://www.youtube.com/results?search_query=uncode,2,0,link
113112,32 YouTube,https://www.youtube.com/,107,0,link
113107,32 YouTube,https://www.youtube.com/,107,0,link
113105,YouTube,https://www.youtube.com/?tab=r1,50,0,auto_bookmark
3320,25 How to STOP wasting your LIFE  YouTube,https://www.youtube.com/watch?v=I8LMY7-uIVY,1,0,link
3307,25 Sahil  Sarra  YouTube,https://www.youtube.com/@Power_Couple,1,0,link
3302,25 Top 5 high paying tech skills for 2024  YouTube,https://www.youtube.com/watch?v=RmE8FFTk0L8,1,0,link
3141,25 full stack project  YouTube,https://www.youtube.com/results?search_query=full+stack+project,1,0,link
2843,ChatGPT,https://chat.openai.com/c/a545735a-0e72-4c55-815c-6e8c7ea57071,1,0,link
2337,ChatGPT,https://chat.openai.com/,237,0,link
2336,ChatGPT,https://chat.openai.com/,237,0,reload
2248,25 CRUD API using Function Based View and Class Based View in Django REST Framework Hindi  YouTube,https://www.youtube.com/watch?v=tmy5g3lQWcM,1,0,link
1742,25 DeSerialization and Insert Data Django REST Framework Hindi  YouTube,https://www.youtube.com/watch?v=Thg8iRTVpXo,1,0,link
234328,25 Serializer and Serializertion in Django REST Framework Hindi  YouTube,https://www.youtube.com/watch?v=i6M7x541Zx8&t=95s,1,0,link
234056,27 YouTube,https://www.youtube.com/feed/history,15,0,link
234051,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos/upload?filter=%5B%5D&sort=%7B%22columnType%22%3A%22date%22%2C%22sortOrder%22%3A%22DESCENDING%22%7D,3,0,link
234051,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos,12,0,link
234051,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos,12,0,link
234051,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos,12,0,link
234050,Channel content  YouTube Studio,https://studio.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw/videos,12,0,link
234045,25 Sunita Shakuniya  YouTube,https://www.youtube.com/channel/UCefLSffPPE3e6eBsWZSllGw,1,0,link
233910,26 Bek Brace  YouTube,https://www.youtube.com/@BekBrace,4,0,link
233903,25 Bek Brace Plays  YouTube,https://www.youtube.com/@bekplays,1,0,link
233759,26 Bek Brace  YouTube,https://www.youtube.com/@BekBrace,4,0,link
213251,27 Full Stack Project with Reactjs and Django Task Manager Application  YouTube,https://www.youtube.com/watch?v=F5OUT3ijk8M,2,0,link
213229,25 react and django full stack web app  YouTube,https://www.youtube.com/results?search_query=react+and+django+full+stack+web+app,4,0,link
213218,25 Django  React Tutorial 4  React Router and Building Components  YouTube,https://www.youtube.com/watch?v=YEmjBEDyVSY,2,0,link
213145,25 react and django full stack web app  YouTube,https://www.youtube.com/results?search_query=react+and+django+full+stack+web+app,4,0,link
212735,25 Django  React Tutorial 4  React Router and Building Components  YouTube,https://www.youtube.com/watch?v=YEmjBEDyVSY,2,0,link
212729,25 Django  React Tutorial 2  Django REST Framework  YouTube,https://www.youtube.com/watch?v=uhSmgR1hEwg&t=10s,1,0,link
212714,25 Django  React Tutorial 1  Full Stack Web App With Python  JavaScript  YouTube,https://www.youtube.com/watch?v=JD-age0BPVo&list=TLPQMTEwMTIwMjSqEAxnusO_fQ&index=3,1,0,link
194652,25 Django  React Tutorial 3  React Integration Using Webpack  Babel  YouTube,https://www.youtube.com/watch?v=6c2NqDyxppU&list=TLPQMTEwMTIwMjSqEAxnusO_fQ&index=2,1,0,link
194645,Watching videos with paid product placements sponsorships  endorsements  YouTube Help,https://support.google.com/youtube/answer/10588440?nohelpkit=1&visit_id=638405794041398863-3247988414&p=ppp&rd=1,1,0,link
174815,25 Django  React Tutorial 2  Django REST Framework  YouTube,https://www.youtube.com/watch?v=uhSmgR1hEwg,3,0,link
134610,25 Django  React Tutorial 1  Full Stack Web App With Python  JavaScript  YouTube,https://www.youtube.com/watch?v=JD-age0BPVo,4,0,link
134600,27 YouTube,https://www.youtube.com/feed/history,15,0,link
134600,27 YouTube,https://www.youtube.com/feed/history,15,0,link
134558,25 Django  React Tutorial 3  React Integration Using Webpack  Babel  YouTube,https://www.youtube.com/watch?v=6c2NqDyxppU,3,0,link
134420,25 Django  React Tutorial 2  Django REST Framework  YouTube,https://www.youtube.com/watch?v=uhSmgR1hEwg&list=TLPQMTEwMTIwMjSqEAxnusO_fQ&index=1,1,0,link
134255,25 Django  React Tutorial 3  React Integration Using Webpack  Babel  YouTube,https://www.youtube.com/watch?v=6c2NqDyxppU,3,0,link
133956,27 YouTube,https://www.youtube.com/feed/history,15,0,link
133111,Bard,https://bard.google.com/chat/ddb36309a56a71e3,1,0,link
133104,Bard,https://bard.google.com/chat,26,0,link
133103,‎Bard  Chat Based AI Tool from Google,https://bard.google.com/,26,0,auto_bookmark
132238,ChatGPT,https://chat.openai.com/,237,0,link
132237,ChatGPT,https://chat.openai.com/,237,0,auto_bookmark
131937,25 college admission portal  YouTube,https://www.youtube.com/results?search_query=college+admission+portal,1,0,link
131427,25 Face Recognition Attendance System using Python Django OpenCV  YouTube,https://www.youtube.com/watch?v=1oImegJ5BEI,3,0,link
131423,25 Face recognition attendance application using django  YouTube,https://www.youtube.com/watch?v=63uUsm4RprA,2,0,link
131415,25 Face Recognition in Django  YouTube,https://www.youtube.com/watch?v=pYUc-obptnk,1,0,link
131414,25 Face Recognition Attendance System using Python Django OpenCV  YouTube,https://www.youtube.com/watch?v=1oImegJ5BEI,3,0,link
131414,25 Face Recognition Attendance System using Python Django OpenCV  YouTube,https://www.youtube.com/watch?v=1oImegJ5BEI,3,0,link
131104,25 Face recognition attendance application using django  YouTube,https://www.youtube.com/watch?v=63uUsm4RprA,2,0,link
130635,25 Attendance Manager  Django  Database Management  YouTube,https://www.youtube.com/watch?v=vCvC7UlSsRs,1,0,link
130619,25 attendance management system project in python django  YouTube,https://www.youtube.com/results?search_query=attendance+management+system+project+in+python+django,1,0,link
130619,32 YouTube,https://www.youtube.com/,107,0,link
130545,32 YouTube,https://www.youtube.com/,107,0,link
130544,YouTube,https://www.youtube.com/?tab=r1,50,0,auto_bookmark
124709,Google Developer Student Clubs 2024 Solution Challenge  Registration Form,https://docs.google.com/forms/d/e/1FAIpQLSftGdrvD-r-X2QcyeYt82EP_7xPxZ_TwmMWItyrGc-7l_7PtQ/viewform?pli=1,1,0,link
124709,Google Developer Student Clubs 2024 Solution Challenge  Registration Form,https://docs.google.com/forms/u/0/d/e/1FAIpQLSftGdrvD-r-X2QcyeYt82EP_7xPxZ_TwmMWItyrGc-7l_7PtQ/viewform?usp=send_form&pli=1,2,0,link
124707,Google Developer Student Clubs 2024 Solution Challenge  Registration Form,https://docs.google.com/forms/u/0/d/e/1FAIpQLSftGdrvD-r-X2QcyeYt82EP_7xPxZ_TwmMWItyrGc-7l_7PtQ/viewform?usp=send_form&pli=1,2,0,auto_toplevel
830,25 Serializer and Serializertion in Django REST Framework Hindi  YouTube,https://www.youtube.com/watch?v=i6M7x541Zx8&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN&index=6,1,0,link
741,25 Download Django REST Framework Study Material Hindi  YouTube,https://www.youtube.com/watch?v=4Yu_dr8FYf0&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN&index=5,1,0,link
130,25 Django Rest Framework and How to Install Uninstall Django Rest Framework Hindi  YouTube,https://www.youtube.com/watch?v=wB6NJ1CoFY4&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN&index=4,2,0,link
59,25 What is REST and REST API Hindi  YouTube,https://www.youtube.com/watch?v=madENMEfHLg&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN&index=3,3,0,link
56,25 What is Web API Hindi  YouTube,https://www.youtube.com/watch?v=Nba81dOUU9k&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN&index=2,2,0,link
54,25 What is REST and REST API Hindi  YouTube,https://www.youtube.com/watch?v=madENMEfHLg&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN&index=3,3,0,link
235830,25 Django Rest Framework and How to Install Uninstall Django Rest Framework Hindi  YouTube,https://www.youtube.com/watch?v=wB6NJ1CoFY4&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN&index=4,2,0,link
233213,25 What is REST and REST API Hindi  YouTube,https://www.youtube.com/watch?v=madENMEfHLg&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN&index=3,3,0,link
232800,25 What is Web API Hindi  YouTube,https://www.youtube.com/watch?v=Nba81dOUU9k&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN&index=2,2,0,link
231521,25 What is API Hindi  YouTube,https://www.youtube.com/watch?v=qXXC6ocTC80&list=PLbGui_ZYuhijTKyrlu-0g5GcP9nUp_HlN,1,0,link
225928,25 How to Connect MySQL Database with Django Project  YouTube,https://www.youtube.com/watch?v=-1934MNdJAQ,1,0,link
224415,25 How to Create a Django MySQL Database with Django Models  YouTube,https://www.youtube.com/watch?v=IiUYyZo2gTk,1,0,link
224410,25 django with sql  YouTube,https://www.youtube.com/results?search_query=django+with+sql,1,0,link
224410,32 YouTube,https://www.youtube.com/,107,0,link
224400,32 YouTube,https://www.youtube.com/,107,0,link
224359,YouTube,https://www.youtube.com/?tab=r1,50,0,auto_bookmark
212814,Is Django for Everybody Specialization on Coursera worth it in 2023  by javinpaul  Javarevisited  Medium,https://medium.com/javarevisited/is-django-for-everybody-specialization-on-coursera-worth-it-411fbf3aa547,1,0,link
212112,25 django backend tutorial  YouTube,https://www.youtube.com/results?search_query=django+backend+tutorial,1,0,link
210318,Bard,https://bard.google.com/chat/412e8f4802f761ab,1,0,link
210241,Bard,https://bard.google.com/chat,26,0,link
210240,‎Bard  Chat Based AI Tool from Google,https://bard.google.com/,26,0,auto_bookmark
210223,coreldraw is use for what  Google Search,https://www.google.com/search?q=coreldraw+is+use+for+what&sca_esv=597229899&rlz=1C1YTUH_enIN1036IN1036&sxsrf=ACQVn080IDi51FQQFsZpc4ilqcMjZXU3yQ%3A1704900628871&ei=FLieZarcNLew4-EP7KCMwAY&ved=0ahUKEwiqtvHikdODAxU32DgGHWwQA2gQ4dUDCBA&uact=5&oq=coreldraw+is+use+for+what&gs_lp=Egxnd3Mtd2l6LXNlcnAiGWNvcmVsZHJhdyBpcyB1c2UgZm9yIHdoYXQyBxAAGIAEGA0yBhAAGBYYHjILEAAYgAQYigUYhgNI42NQ6gJYiltwAngBkAEAmAG-AaAB4xuqAQQ0LjI1uAEDyAEA-AEBwgIKEAAYRxjWBBiwA8ICDRAAGIAEGIoFGEMYsAPCAg0QLhiABBiKBRhDGLADwgIKECMYgAQYigUYJ8ICBRAAGIAEwgIKEAAYgAQYigUYQ8ICCxAAGIAEGLEDGIMBwgILEC4YgAQYsQMYgwHCAgoQABiABBgUGIcCwgIIEAAYgAQYsQPCAgsQABiABBiKBRiRAsICCBAAGBYYHhgKwgIGEAAYHhgNwgIHECEYChigAcICBRAhGJ8F4gMEGAAgQYgGAZAGCg&sclient=gws-wiz-serp,2,0,link
210223,coreldraw is use for what  Google Search,https://www.google.com/search?q=coreldraw+is+use+for+what&sca_esv=597229899&rlz=1C1YTUH_enIN1036IN1036&sxsrf=ACQVn080IDi51FQQFsZpc4ilqcMjZXU3yQ%3A1704900628871&ei=FLieZarcNLew4-EP7KCMwAY&ved=0ahUKEwiqtvHikdODAxU32DgGHWwQA2gQ4dUDCBA&uact=5&oq=coreldraw+is+use+for+what&gs_lp=Egxnd3Mtd2l6LXNlcnAiGWNvcmVsZHJhdyBpcyB1c2UgZm9yIHdoYXQyBxAAGIAEGA0yBhAAGBYYHjILEAAYgAQYigUYhgNI42NQ6gJYiltwAngBkAEAmAG-AaAB4xuqAQQ0LjI1uAEDyAEA-AEBwgIKEAAYRxjWBBiwA8ICDRAAGIAEGIoFGEMYsAPCAg0QLhiABBiKBRhDGLADwgIKECMYgAQYigUYJ8ICBRAAGIAEwgIKEAAYgAQYigUYQ8ICCxAAGIAEGLEDGIMBwgILEC4YgAQYsQMYgwHCAgoQABiABBgUGIcCwgIIEAAYgAQYsQPCAgsQABiABBiKBRiRAsICCBAAGBYYHhgKwgIGEAAYHhgNwgIHECEYChigAcICBRAhGJ8F4gMEGAAgQYgGAZAGCg&sclient=gws-wiz-serp,2,0,form_submit
210029,coreldraw free download  Google Search,https://www.google.com/search?q=coreldraw+free+download&rlz=1C1YTUH_enIN1036IN1036&oq=coreldraw+&gs_lcrp=EgZjaHJvbWUqDQgCEAAYgwEYsQMYgAQyBggAEEUYOTINCAEQLhiDARixAxiABDINCAIQABiDARixAxiABDINCAMQABiDARixAxiABDIHCAQQABiABDINCAUQABiDARixAxiABDINCAYQABiDARixAxiABDIHCAcQABiABDIHCAgQABiABNIBCTY1OTQ2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,link
210028,coreldraw free download  Google Search,https://www.google.com/search?q=coreldraw+free+download&rlz=1C1YTUH_enIN1036IN1036&oq=coreldraw+&gs_lcrp=EgZjaHJvbWUqDQgCEAAYgwEYsQMYgAQyBggAEEUYOTINCAEQLhiDARixAxiABDINCAIQABiDARixAxiABDINCAMQABiDARixAxiABDIHCAQQABiABDINCAUQABiDARixAxiABDINCAYQABiDARixAxiABDIHCAcQABiABDIHCAgQABiABNIBCTY1OTQ2ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,generated
102325,ChatGPT,https://chat.openai.com/c/3e894dbf-7eb9-4494-956d-422a3c896593,1,0,link
102307,ChatGPT,https://chat.openai.com/,237,0,link
102305,ChatGPT,https://chat.openai.com/,237,0,auto_bookmark
93833,25 Django Tutorial In Hindi  YouTube,https://www.youtube.com/watch?v=JxzZxdht-XY,1,0,link
93826,24 code with harry django  YouTube,https://www.youtube.com/results?search_query=code+with+harry+django,2,0,link
93824,29 Django Course Announcement  Python Django Tutorials In Hindi 0  YouTube,https://www.youtube.com/watch?v=5BDgKJFZMl8&list=PLu0W_9lII9ah7DDtYtflgwMwpT3xmjXY9,3,0,link
93820,29 Django Installation  Getting Started  Python Django Tutorials In Hindi 1  YouTube,https://www.youtube.com/watch?v=HdoPg2e_m9s&list=PLu0W_9lII9ah7DDtYtflgwMwpT3xmjXY9&index=2,4,0,link
93758,29 Django Installation  Getting Started  Python Django Tutorials In Hindi 1  YouTube,https://www.youtube.com/watch?v=HdoPg2e_m9s&list=PLu0W_9lII9ah7DDtYtflgwMwpT3xmjXY9&index=2,4,0,link
93753,29 Django Installation  Getting Started  Python Django Tutorials In Hindi 1  YouTube,https://www.youtube.com/watch?v=HdoPg2e_m9s&list=PLu0W_9lII9ah7DDtYtflgwMwpT3xmjXY9&index=2,4,0,link
93339,29 Django Course Announcement  Python Django Tutorials In Hindi 0  YouTube,https://www.youtube.com/watch?v=5BDgKJFZMl8&list=PLu0W_9lII9ah7DDtYtflgwMwpT3xmjXY9,3,0,link
93320,24 code with harry django  YouTube,https://www.youtube.com/results?search_query=code+with+harry+django,2,0,link
93301,27 YouTube,https://www.youtube.com/feed/history,15,0,link
93159,26 Nikshu Graphics  YouTube,https://www.youtube.com/@NikshuGraphics,14,0,link
93159,32 YouTube,https://www.youtube.com/,107,0,link
93137,32 YouTube,https://www.youtube.com/,107,0,link
93135,YouTube,https://www.youtube.com/?tab=r1,50,0,auto_bookmark
202800,25 Django  React Tutorial 3  React Integration Using Webpack  Babel  YouTube,https://www.youtube.com/watch?v=6c2NqDyxppU,3,0,link
202756,27 YouTube,https://www.youtube.com/feed/history,15,0,link
202756,32 YouTube,https://www.youtube.com/,107,0,link
202725,32 YouTube,https://www.youtube.com/,107,0,link
202724,YouTube,https://www.youtube.com/?tab=r1,50,0,auto_bookmark
192457,23 Django  React Tutorial 3  React Integration Using Webpack  Babel  YouTube,https://www.youtube.com/watch?v=6c2NqDyxppU&list=TLPQMDkwMTIwMjRwpt3t4VacoA&index=2,1,0,link
192441,25 Django  React Tutorial 2  Django REST Framework  YouTube,https://www.youtube.com/watch?v=uhSmgR1hEwg,3,0,link
192438,27 YouTube,https://www.youtube.com/feed/history,15,0,link
192434,23 Tech With Tim  YouTube,https://www.youtube.com/@TechWithTim,1,0,link
192434,32 YouTube,https://www.youtube.com/,107,0,link
192429,32 YouTube,https://www.youtube.com/,107,0,link
192428,YouTube,https://www.youtube.com/?tab=r1,50,0,auto_bookmark
191148,Django Views,https://www.w3schools.com/django/django_views.php,1,0,link
155923,Django Create App,https://www.w3schools.com/django/django_create_app.php,1,0,link
155631,Django Create Project,https://www.w3schools.com/django/django_create_project.php,2,0,link
155612,Django  Install Django,https://www.w3schools.com/django/django_install_django.php,2,0,link
155610,Django Create Project,https://www.w3schools.com/django/django_create_project.php,2,0,link
155531,Django  Install Django,https://www.w3schools.com/django/django_install_django.php,2,0,link
154133,Django Create Virtual Environment,https://www.w3schools.com/django/django_create_virtual_environment.php,1,0,link
154102,Django Getting Started,https://www.w3schools.com/django/django_getstarted.php,1,0,link
151157,Introduction to Django,https://www.w3schools.com/django/django_intro.php,1,0,link
151149,Django Quiz,https://www.w3schools.com/django/django_quiz.php,1,0,link
151056,Django Tutorial,https://www.w3schools.com/django/index.php,4,0,link
145947,Django Certification Exam — W3Schoolscom,https://campus.w3schools.com/en-in/collections/certifications/products/django-certification-exam?utm_source=w3schools&utm_medium=referral&utm_campaign=django_exam&utm_content=get_your_certificate,1,0,link
145932,W3Schools Django Certificate,https://www.w3schools.com/django/django_exam.php,1,0,link
143315,Django Tutorial,https://www.w3schools.com/django/index.php,4,0,link
143308,Django Prepare Template,https://www.w3schools.com/django/django_prepare_template.php,1,0,link
143257,Django Tutorial,https://www.w3schools.com/django/index.php,4,0,link
143254,Bootstrap Navigation Bar,https://www.w3schools.com/bootstrap/bootstrap_navbar.asp,3,3,typed
135003,Sign In  Google Accounts,https://accounts.google.com/gsi/select?client_id=1004472777090-s5tneaidliet9cn5qj58hd4e1k3k3rt3.apps.googleusercontent.com&ux_mode=popup&ui_mode=card&as=IJlYHJiqNLXSqq4iQax8DA&channel_id=0f640195be91656b80e4fbf4dc3cdf7c64ce83c0678aa2bb9ba21c3f7dbc9988&origin=https%3A%2F%2Funstop.com,1,0,link
134958,Hero Campus Challenge Season 9 by Hero MotoCorp Limited  Unstop formerly Dare2Compete,https://unstop.com/competitions/840491/register,2,0,link
134954,Hero Campus Challenge Season 9 by Hero MotoCorp Limited  Unstop formerly Dare2Compete,https://unstop.com/competitions/hero-campus-challenge-season-9-hero-motocorp-limited-840491,4,1,link
134954,Hero Campus Challenge Season 9 by Hero MotoCorp Limited  Unstop formerly Dare2Compete,https://unstop.com/competitions/hero-campus-challenge-season-9-hero-motocorp-limited-840491,4,1,typed
134943,Hero Campus Challenge Season 9 by Hero MotoCorp Limited  Unstop formerly Dare2Compete,https://unstop.com/competitions/840491/register,2,0,link
134939,Hero Campus Challenge Season 9 by Hero MotoCorp Limited  Unstop formerly Dare2Compete,https://unstop.com/competitions/hero-campus-challenge-season-9-hero-motocorp-limited-840491,4,1,link
134939,Hero Campus Challenge Season 9 by Hero MotoCorp Limited  Unstop formerly Dare2Compete,https://unstop.com/competitions/hero-campus-challenge-season-9-hero-motocorp-limited-840491,4,1,typed
105108,ChatGPT,https://chat.openai.com/c/24bacc35-7938-457b-beb5-ca3b24b1ed9a,1,0,link
105039,ChatGPT,https://chat.openai.com/,237,0,link
105038,ChatGPT,https://chat.openai.com/,237,0,auto_bookmark
213709,25 Django  React Tutorial 2  Django REST Framework  YouTube,https://www.youtube.com/watch?v=uhSmgR1hEwg,3,0,link
194631,25 Django  React Tutorial 1  Full Stack Web App With Python  JavaScript  YouTube,https://www.youtube.com/watch?v=JD-age0BPVo,4,0,link
194607,25 react and django full stack web app  YouTube,https://www.youtube.com/results?search_query=react+and+django+full+stack+web+app,4,0,link
